iso2,year,variable,value
MM,1987,new_sp_m4554,
MM,1988,new_sp_m4554,
MM,1989,new_sp_m4554,
MM,1990,new_sp_m4554,
MM,1991,new_sp_m4554,
MM,1992,new_sp_m4554,
MM,1993,new_sp_m4554,
MM,1994,new_sp_m4554,
MM,1995,new_sp_m4554,977.0
MM,1996,new_sp_m4554,1110.0
MM,1997,new_sp_m4554,1061.0
MM,1998,new_sp_m4554,1187.0
MM,1999,new_sp_m4554,1366.0
MM,2000,new_sp_m4554,2161.0
MM,2001,new_sp_m4554,2624.0
MM,2002,new_sp_m4554,3022.0
MM,2003,new_sp_m4554,3269.0
MM,2004,new_sp_m4554,4081.0
MM,2005,new_sp_m4554,4585.0
MM,2006,new_sp_m4554,5143.0
MM,2007,new_sp_m4554,5507.0
MM,2008,new_sp_m4554,5327.0
MN,1980,new_sp_m4554,
MN,1981,new_sp_m4554,
MN,1982,new_sp_m4554,
MN,1983,new_sp_m4554,
MN,1984,new_sp_m4554,
MN,1985,new_sp_m4554,
MN,1986,new_sp_m4554,
MN,1987,new_sp_m4554,
MN,1988,new_sp_m4554,
MN,1989,new_sp_m4554,
MN,1990,new_sp_m4554,
MN,1991,new_sp_m4554,
MN,1992,new_sp_m4554,
MN,1993,new_sp_m4554,
MN,1994,new_sp_m4554,19.0
MN,1995,new_sp_m4554,19.0
MN,1996,new_sp_m4554,42.0
MN,1997,new_sp_m4554,72.0
MN,1998,new_sp_m4554,65.0
MN,1999,new_sp_m4554,63.0
MN,2000,new_sp_m4554,68.0
MN,2001,new_sp_m4554,86.0
MN,2002,new_sp_m4554,94.0
MN,2003,new_sp_m4554,93.0
MN,2004,new_sp_m4554,112.0
MN,2005,new_sp_m4554,147.0
MN,2006,new_sp_m4554,157.0
MN,2007,new_sp_m4554,158.0
MN,2008,new_sp_m4554,151.0
MO,1980,new_sp_m4554,
MO,1981,new_sp_m4554,
MO,1982,new_sp_m4554,
MO,1983,new_sp_m4554,
MO,1984,new_sp_m4554,
MO,1985,new_sp_m4554,
MO,1986,new_sp_m4554,
MO,1987,new_sp_m4554,
MO,1988,new_sp_m4554,
MO,1989,new_sp_m4554,
MO,1990,new_sp_m4554,
MO,1991,new_sp_m4554,
MO,1992,new_sp_m4554,
MO,1993,new_sp_m4554,
MO,1994,new_sp_m4554,
MO,1995,new_sp_m4554,13.0
MO,1996,new_sp_m4554,20.0
MO,1997,new_sp_m4554,37.0
MO,1998,new_sp_m4554,23.0
MO,1999,new_sp_m4554,
MO,2000,new_sp_m4554,22.0
MO,2001,new_sp_m4554,25.0
MO,2002,new_sp_m4554,20.0
MO,2003,new_sp_m4554,27.0
MO,2004,new_sp_m4554,31.0
MO,2005,new_sp_m4554,23.0
MO,2006,new_sp_m4554,32.0
MO,2007,new_sp_m4554,30.0
MO,2008,new_sp_m4554,29.0
MP,1981,new_sp_m4554,
MP,1982,new_sp_m4554,
MP,1983,new_sp_m4554,
MP,1984,new_sp_m4554,
MP,1985,new_sp_m4554,
MP,1986,new_sp_m4554,
MP,1987,new_sp_m4554,
MP,1988,new_sp_m4554,
MP,1989,new_sp_m4554,
MP,1990,new_sp_m4554,
MP,1992,new_sp_m4554,
MP,1994,new_sp_m4554,
MP,1995,new_sp_m4554,10.0
MP,1996,new_sp_m4554,3.0
MP,1997,new_sp_m4554,
MP,1998,new_sp_m4554,5.0
MP,1999,new_sp_m4554,
MP,2000,new_sp_m4554,9.0
MP,2001,new_sp_m4554,4.0
MP,2002,new_sp_m4554,10.0
MP,2003,new_sp_m4554,1.0
MP,2004,new_sp_m4554,4.0
MP,2005,new_sp_m4554,4.0
MP,2006,new_sp_m4554,1.0
MP,2007,new_sp_m4554,4.0
MP,2008,new_sp_m4554,5.0
MR,1980,new_sp_m4554,
MR,1981,new_sp_m4554,
MR,1982,new_sp_m4554,
MR,1983,new_sp_m4554,
MR,1984,new_sp_m4554,
MR,1985,new_sp_m4554,
MR,1986,new_sp_m4554,
MR,1987,new_sp_m4554,
MR,1988,new_sp_m4554,
MR,1989,new_sp_m4554,
MR,1990,new_sp_m4554,
MR,1991,new_sp_m4554,
MR,1992,new_sp_m4554,
MR,1993,new_sp_m4554,
MR,1995,new_sp_m4554,
MR,1996,new_sp_m4554,
MR,1997,new_sp_m4554,613.0
MR,1998,new_sp_m4554,
MR,1999,new_sp_m4554,177.0
MR,2000,new_sp_m4554,
MR,2003,new_sp_m4554,
MR,2004,new_sp_m4554,154.0
MR,2005,new_sp_m4554,
MR,2006,new_sp_m4554,150.0
MR,2007,new_sp_m4554,144.0
MR,2008,new_sp_m4554,172.0
MS,1980,new_sp_m4554,
MS,1981,new_sp_m4554,
MS,1982,new_sp_m4554,
MS,1983,new_sp_m4554,
MS,1984,new_sp_m4554,
MS,1985,new_sp_m4554,
MS,1986,new_sp_m4554,
MS,1987,new_sp_m4554,
MS,1988,new_sp_m4554,
MS,1989,new_sp_m4554,
MS,1990,new_sp_m4554,
MS,1991,new_sp_m4554,
MS,1992,new_sp_m4554,
MS,1994,new_sp_m4554,
MS,1998,new_sp_m4554,
MS,1999,new_sp_m4554,
MS,2000,new_sp_m4554,
MS,2001,new_sp_m4554,
MS,2002,new_sp_m4554,
MS,2003,new_sp_m4554,0.0
MS,2004,new_sp_m4554,0.0
MS,2005,new_sp_m4554,1.0
MS,2006,new_sp_m4554,
MS,2007,new_sp_m4554,
MS,2008,new_sp_m4554,
MT,1980,new_sp_m4554,
MT,1981,new_sp_m4554,
MT,1982,new_sp_m4554,
MT,1983,new_sp_m4554,
MT,1984,new_sp_m4554,
MT,1985,new_sp_m4554,
MT,1986,new_sp_m4554,
MT,1987,new_sp_m4554,
MT,1988,new_sp_m4554,
MT,1989,new_sp_m4554,
MT,1990,new_sp_m4554,
MT,1991,new_sp_m4554,
MT,1992,new_sp_m4554,
MT,1993,new_sp_m4554,
MT,1994,new_sp_m4554,
MT,1995,new_sp_m4554,0.0
MT,1996,new_sp_m4554,1.0
MT,1997,new_sp_m4554,0.0
MT,1998,new_sp_m4554,1.0
MT,1999,new_sp_m4554,0.0
MT,2000,new_sp_m4554,1.0
MT,2001,new_sp_m4554,1.0
MT,2002,new_sp_m4554,0.0
MT,2003,new_sp_m4554,1.0
MT,2004,new_sp_m4554,1.0
MT,2005,new_sp_m4554,1.0
MT,2006,new_sp_m4554,0.0
MT,2007,new_sp_m4554,0.0
MT,2008,new_sp_m4554,0.0
MU,1980,new_sp_m4554,
MU,1981,new_sp_m4554,
MU,1982,new_sp_m4554,
MU,1983,new_sp_m4554,
MU,1984,new_sp_m4554,
MU,1985,new_sp_m4554,
MU,1986,new_sp_m4554,
MU,1987,new_sp_m4554,
MU,1988,new_sp_m4554,
MU,1989,new_sp_m4554,
MU,1990,new_sp_m4554,
MU,1991,new_sp_m4554,
MU,1992,new_sp_m4554,
MU,1993,new_sp_m4554,
MU,1994,new_sp_m4554,
MU,1995,new_sp_m4554,27.0
MU,1996,new_sp_m4554,
MU,1997,new_sp_m4554,
MU,1998,new_sp_m4554,19.0
MU,1999,new_sp_m4554,13.0
MU,2000,new_sp_m4554,19.0
MU,2001,new_sp_m4554,
MU,2002,new_sp_m4554,12.0
MU,2003,new_sp_m4554,17.0
MU,2004,new_sp_m4554,20.0
MU,2005,new_sp_m4554,20.0
MU,2006,new_sp_m4554,10.0
MU,2007,new_sp_m4554,15.0
MU,2008,new_sp_m4554,15.0
MV,1980,new_sp_m4554,
MV,1981,new_sp_m4554,
MV,1982,new_sp_m4554,
MV,1983,new_sp_m4554,
MV,1984,new_sp_m4554,
MV,1985,new_sp_m4554,
MV,1986,new_sp_m4554,
MV,1987,new_sp_m4554,
MV,1988,new_sp_m4554,
MV,1989,new_sp_m4554,
MV,1990,new_sp_m4554,
MV,1991,new_sp_m4554,
MV,1992,new_sp_m4554,
MV,1993,new_sp_m4554,
MV,1994,new_sp_m4554,
MV,1995,new_sp_m4554,8.0
MV,1996,new_sp_m4554,5.0
MV,1997,new_sp_m4554,13.0
MV,1998,new_sp_m4554,4.0
MV,1999,new_sp_m4554,7.0
MV,2000,new_sp_m4554,5.0
MV,2001,new_sp_m4554,5.0
MV,2002,new_sp_m4554,1.0
MV,2003,new_sp_m4554,9.0
MV,2004,new_sp_m4554,8.0
MV,2005,new_sp_m4554,6.0
MV,2006,new_sp_m4554,4.0
MV,2007,new_sp_m4554,5.0
MV,2008,new_sp_m4554,5.0
MW,1980,new_sp_m4554,
MW,1981,new_sp_m4554,
MW,1982,new_sp_m4554,
MW,1983,new_sp_m4554,
MW,1984,new_sp_m4554,
MW,1985,new_sp_m4554,
MW,1986,new_sp_m4554,
MW,1987,new_sp_m4554,
MW,1988,new_sp_m4554,
MW,1989,new_sp_m4554,
MW,1990,new_sp_m4554,
MW,1991,new_sp_m4554,
MW,1992,new_sp_m4554,
MW,1993,new_sp_m4554,
MW,1994,new_sp_m4554,
MW,1995,new_sp_m4554,519.0
MW,1996,new_sp_m4554,529.0
MW,1997,new_sp_m4554,521.0
MW,1998,new_sp_m4554,643.0
MW,1999,new_sp_m4554,588.0
MW,2000,new_sp_m4554,585.0
MW,2001,new_sp_m4554,591.0
MW,2002,new_sp_m4554,
MW,2003,new_sp_m4554,489.0
MW,2004,new_sp_m4554,508.0
MW,2005,new_sp_m4554,549.0
MW,2006,new_sp_m4554,491.0
MW,2007,new_sp_m4554,473.0
MW,2008,new_sp_m4554,502.0
MX,1980,new_sp_m4554,
MX,1981,new_sp_m4554,
MX,1982,new_sp_m4554,
MX,1983,new_sp_m4554,
MX,1984,new_sp_m4554,
MX,1985,new_sp_m4554,
MX,1986,new_sp_m4554,
MX,1987,new_sp_m4554,
MX,1988,new_sp_m4554,
MX,1989,new_sp_m4554,
MX,1990,new_sp_m4554,
MX,1991,new_sp_m4554,
MX,1992,new_sp_m4554,
MX,1993,new_sp_m4554,
MX,1994,new_sp_m4554,
MX,1995,new_sp_m4554,
MX,1996,new_sp_m4554,721.0
MX,1997,new_sp_m4554,
MX,1998,new_sp_m4554,1241.0
MX,1999,new_sp_m4554,1022.0
MX,2000,new_sp_m4554,1235.0
MX,2001,new_sp_m4554,1606.0
MX,2002,new_sp_m4554,1146.0
MX,2003,new_sp_m4554,1313.0
MX,2004,new_sp_m4554,1201.0
MX,2005,new_sp_m4554,1238.0
MX,2006,new_sp_m4554,1275.0
MX,2007,new_sp_m4554,1266.0
MX,2008,new_sp_m4554,1267.0
MY,1980,new_sp_m4554,
MY,1981,new_sp_m4554,
MY,1982,new_sp_m4554,
MY,1983,new_sp_m4554,
MY,1984,new_sp_m4554,
MY,1985,new_sp_m4554,
MY,1986,new_sp_m4554,
MY,1987,new_sp_m4554,
MY,1988,new_sp_m4554,
MY,1989,new_sp_m4554,
MY,1990,new_sp_m4554,
MY,1991,new_sp_m4554,
MY,1992,new_sp_m4554,
MY,1993,new_sp_m4554,
MY,1994,new_sp_m4554,
MY,1995,new_sp_m4554,788.0
MY,1996,new_sp_m4554,838.0
MY,1997,new_sp_m4554,816.0
MY,1998,new_sp_m4554,872.0
MY,1999,new_sp_m4554,977.0
MY,2000,new_sp_m4554,908.0
MY,2001,new_sp_m4554,1011.0
MY,2002,new_sp_m4554,997.0
MY,2003,new_sp_m4554,1798.0
MY,2004,new_sp_m4554,1890.0
MY,2005,new_sp_m4554,1980.0
MY,2006,new_sp_m4554,678.0
MY,2007,new_sp_m4554,1839.0
MY,2008,new_sp_m4554,2169.0
MZ,1980,new_sp_m4554,
MZ,1981,new_sp_m4554,
MZ,1982,new_sp_m4554,
MZ,1983,new_sp_m4554,
MZ,1984,new_sp_m4554,
MZ,1985,new_sp_m4554,
MZ,1986,new_sp_m4554,
MZ,1987,new_sp_m4554,
MZ,1988,new_sp_m4554,
MZ,1989,new_sp_m4554,
MZ,1990,new_sp_m4554,
MZ,1991,new_sp_m4554,
MZ,1992,new_sp_m4554,
MZ,1993,new_sp_m4554,
MZ,1994,new_sp_m4554,
MZ,1995,new_sp_m4554,1022.0
MZ,1996,new_sp_m4554,980.0
MZ,1997,new_sp_m4554,1076.0
MZ,1998,new_sp_m4554,
MZ,1999,new_sp_m4554,
MZ,2000,new_sp_m4554,
MZ,2001,new_sp_m4554,
MZ,2002,new_sp_m4554,
MZ,2003,new_sp_m4554,
MZ,2004,new_sp_m4554,
MZ,2005,new_sp_m4554,
MZ,2006,new_sp_m4554,
MZ,2007,new_sp_m4554,
MZ,2008,new_sp_m4554,
NA,1985,new_sp_m4554,
NA,1986,new_sp_m4554,
NA,1987,new_sp_m4554,
NA,1988,new_sp_m4554,
NA,1989,new_sp_m4554,
NA,1990,new_sp_m4554,
NA,1991,new_sp_m4554,
NA,1992,new_sp_m4554,
NA,1993,new_sp_m4554,
NA,1995,new_sp_m4554,55.0
NA,1996,new_sp_m4554,230.0
NA,1997,new_sp_m4554,296.0
NA,1998,new_sp_m4554,267.0
NA,1999,new_sp_m4554,260.0
NA,2000,new_sp_m4554,300.0
NA,2001,new_sp_m4554,318.0
NA,2002,new_sp_m4554,326.0
NA,2003,new_sp_m4554,419.0
NA,2004,new_sp_m4554,371.0
NA,2005,new_sp_m4554,365.0
NA,2006,new_sp_m4554,386.0
NA,2007,new_sp_m4554,346.0
NA,2008,new_sp_m4554,346.0
NC,1980,new_sp_m4554,
NC,1981,new_sp_m4554,
NC,1982,new_sp_m4554,
NC,1983,new_sp_m4554,
NC,1984,new_sp_m4554,
NC,1985,new_sp_m4554,
NC,1986,new_sp_m4554,
NC,1987,new_sp_m4554,
NC,1988,new_sp_m4554,
NC,1989,new_sp_m4554,
NC,1990,new_sp_m4554,
NC,1991,new_sp_m4554,
NC,1992,new_sp_m4554,
NC,1993,new_sp_m4554,
NC,1994,new_sp_m4554,
NC,1995,new_sp_m4554,2.0
NC,1996,new_sp_m4554,5.0
NC,1997,new_sp_m4554,
NC,1998,new_sp_m4554,
NC,1999,new_sp_m4554,2.0
NC,2000,new_sp_m4554,2.0
NC,2001,new_sp_m4554,5.0
NC,2002,new_sp_m4554,1.0
NC,2003,new_sp_m4554,1.0
NC,2004,new_sp_m4554,2.0
NC,2005,new_sp_m4554,0.0
NC,2006,new_sp_m4554,1.0
NC,2007,new_sp_m4554,1.0
NC,2008,new_sp_m4554,2.0
NE,1980,new_sp_m4554,
NE,1981,new_sp_m4554,
NE,1982,new_sp_m4554,
NE,1983,new_sp_m4554,
NE,1984,new_sp_m4554,
NE,1985,new_sp_m4554,
NE,1986,new_sp_m4554,
NE,1987,new_sp_m4554,
NE,1988,new_sp_m4554,
NE,1989,new_sp_m4554,
NE,1990,new_sp_m4554,
NE,1993,new_sp_m4554,
NE,1994,new_sp_m4554,
NE,1995,new_sp_m4554,
NE,1996,new_sp_m4554,
NE,1997,new_sp_m4554,92.0
NE,1998,new_sp_m4554,234.0
NE,1999,new_sp_m4554,
NE,2000,new_sp_m4554,252.0
NE,2001,new_sp_m4554,
NE,2002,new_sp_m4554,
NE,2003,new_sp_m4554,512.0
NE,2004,new_sp_m4554,
NE,2005,new_sp_m4554,497.0
NE,2006,new_sp_m4554,487.0
NE,2007,new_sp_m4554,577.0
NE,2008,new_sp_m4554,562.0
NG,1980,new_sp_m4554,
NG,1981,new_sp_m4554,
NG,1982,new_sp_m4554,
NG,1983,new_sp_m4554,
NG,1984,new_sp_m4554,
NG,1985,new_sp_m4554,
NG,1986,new_sp_m4554,
NG,1987,new_sp_m4554,
NG,1988,new_sp_m4554,
NG,1989,new_sp_m4554,
NG,1990,new_sp_m4554,
NG,1991,new_sp_m4554,
NG,1992,new_sp_m4554,
NG,1993,new_sp_m4554,
NG,1994,new_sp_m4554,
NG,1995,new_sp_m4554,557.0
NG,1996,new_sp_m4554,853.0
NG,1997,new_sp_m4554,734.0
NG,1998,new_sp_m4554,889.0
NG,1999,new_sp_m4554,
NG,2000,new_sp_m4554,1091.0
NG,2001,new_sp_m4554,1283.0
NG,2002,new_sp_m4554,1352.0
NG,2003,new_sp_m4554,2106.0
NG,2004,new_sp_m4554,2614.0
NG,2005,new_sp_m4554,2863.0
NG,2006,new_sp_m4554,3330.0
NG,2007,new_sp_m4554,3767.0
NG,2008,new_sp_m4554,3821.0
NI,1980,new_sp_m4554,
NI,1981,new_sp_m4554,
NI,1982,new_sp_m4554,
NI,1983,new_sp_m4554,
NI,1984,new_sp_m4554,
NI,1985,new_sp_m4554,
NI,1986,new_sp_m4554,
NI,1987,new_sp_m4554,
NI,1988,new_sp_m4554,
NI,1989,new_sp_m4554,
NI,1990,new_sp_m4554,
NI,1991,new_sp_m4554,
NI,1992,new_sp_m4554,
NI,1993,new_sp_m4554,
NI,1994,new_sp_m4554,
NI,1995,new_sp_m4554,126.0
NI,1996,new_sp_m4554,120.0
NI,1997,new_sp_m4554,115.0
NI,1998,new_sp_m4554,106.0
NI,1999,new_sp_m4554,125.0
NI,2000,new_sp_m4554,108.0
NI,2001,new_sp_m4554,93.0
NI,2002,new_sp_m4554,101.0
NI,2003,new_sp_m4554,103.0
NI,2004,new_sp_m4554,104.0
NI,2005,new_sp_m4554,106.0
NI,2006,new_sp_m4554,98.0
NI,2007,new_sp_m4554,130.0
NI,2008,new_sp_m4554,108.0
NL,1980,new_sp_m4554,
NL,1981,new_sp_m4554,
NL,1982,new_sp_m4554,
NL,1983,new_sp_m4554,
NL,1984,new_sp_m4554,
NL,1985,new_sp_m4554,
NL,1986,new_sp_m4554,
NL,1987,new_sp_m4554,
NL,1988,new_sp_m4554,
NL,1989,new_sp_m4554,
NL,1990,new_sp_m4554,
NL,1991,new_sp_m4554,
NL,1992,new_sp_m4554,
NL,1993,new_sp_m4554,
NL,1994,new_sp_m4554,
NL,1995,new_sp_m4554,28.0
NL,1996,new_sp_m4554,26.0
NL,1997,new_sp_m4554,32.0
NL,1998,new_sp_m4554,21.0
NL,1999,new_sp_m4554,24.0
NL,2000,new_sp_m4554,25.0
NL,2001,new_sp_m4554,29.0
NL,2002,new_sp_m4554,33.0
NL,2003,new_sp_m4554,17.0
NL,2004,new_sp_m4554,26.0
NL,2005,new_sp_m4554,26.0
NL,2006,new_sp_m4554,23.0
NL,2007,new_sp_m4554,21.0
NL,2008,new_sp_m4554,19.0
NO,1980,new_sp_m4554,
NO,1981,new_sp_m4554,
NO,1982,new_sp_m4554,
NO,1983,new_sp_m4554,
NO,1984,new_sp_m4554,
NO,1985,new_sp_m4554,
NO,1986,new_sp_m4554,
NO,1987,new_sp_m4554,
NO,1988,new_sp_m4554,
NO,1989,new_sp_m4554,
NO,1990,new_sp_m4554,
NO,1991,new_sp_m4554,
NO,1992,new_sp_m4554,
NO,1993,new_sp_m4554,
NO,1994,new_sp_m4554,
NO,1995,new_sp_m4554,3.0
NO,1996,new_sp_m4554,6.0
NO,1997,new_sp_m4554,6.0
NO,1998,new_sp_m4554,1.0
NO,1999,new_sp_m4554,2.0
NO,2000,new_sp_m4554,6.0
NO,2001,new_sp_m4554,4.0
NO,2002,new_sp_m4554,2.0
NO,2003,new_sp_m4554,4.0
NO,2004,new_sp_m4554,1.0
NO,2005,new_sp_m4554,4.0
NO,2006,new_sp_m4554,3.0
NO,2007,new_sp_m4554,3.0
NO,2008,new_sp_m4554,2.0
NP,1980,new_sp_m4554,
NP,1981,new_sp_m4554,
NP,1982,new_sp_m4554,
NP,1983,new_sp_m4554,
NP,1984,new_sp_m4554,
NP,1985,new_sp_m4554,
NP,1986,new_sp_m4554,
NP,1987,new_sp_m4554,
NP,1988,new_sp_m4554,
NP,1989,new_sp_m4554,
NP,1990,new_sp_m4554,
NP,1991,new_sp_m4554,
NP,1993,new_sp_m4554,
NP,1994,new_sp_m4554,
NP,1995,new_sp_m4554,
NP,1996,new_sp_m4554,1035.0
NP,1997,new_sp_m4554,
NP,1998,new_sp_m4554,1292.0
NP,1999,new_sp_m4554,1545.0
NP,2000,new_sp_m4554,1491.0
NP,2001,new_sp_m4554,1491.0
NP,2002,new_sp_m4554,1579.0
NP,2003,new_sp_m4554,1769.0
NP,2004,new_sp_m4554,1710.0
NP,2005,new_sp_m4554,1806.0
NP,2006,new_sp_m4554,1688.0
NP,2007,new_sp_m4554,1720.0
NP,2008,new_sp_m4554,1706.0
NR,1980,new_sp_m4554,
NR,1981,new_sp_m4554,
NR,1982,new_sp_m4554,
NR,1983,new_sp_m4554,
NR,1984,new_sp_m4554,
NR,1985,new_sp_m4554,
NR,1986,new_sp_m4554,
NR,1987,new_sp_m4554,
NR,1988,new_sp_m4554,
NR,1989,new_sp_m4554,
NR,1990,new_sp_m4554,
NR,1994,new_sp_m4554,
NR,1998,new_sp_m4554,
NR,1999,new_sp_m4554,1.0
NR,2000,new_sp_m4554,1.0
NR,2001,new_sp_m4554,
NR,2002,new_sp_m4554,
NR,2003,new_sp_m4554,1.0
NR,2004,new_sp_m4554,
NR,2005,new_sp_m4554,
NR,2006,new_sp_m4554,0.0
NR,2007,new_sp_m4554,0.0
NR,2008,new_sp_m4554,1.0
NU,1980,new_sp_m4554,
NU,1981,new_sp_m4554,
NU,1982,new_sp_m4554,
NU,1983,new_sp_m4554,
NU,1984,new_sp_m4554,
NU,1985,new_sp_m4554,
NU,1986,new_sp_m4554,
NU,1987,new_sp_m4554,
NU,1988,new_sp_m4554,
NU,1990,new_sp_m4554,
NU,1992,new_sp_m4554,
NU,1993,new_sp_m4554,
NU,1994,new_sp_m4554,
NU,1995,new_sp_m4554,
NU,1996,new_sp_m4554,
NU,1997,new_sp_m4554,
NU,1998,new_sp_m4554,
NU,1999,new_sp_m4554,
NU,2000,new_sp_m4554,
NU,2001,new_sp_m4554,
NU,2002,new_sp_m4554,
NU,2003,new_sp_m4554,
NU,2004,new_sp_m4554,0.0
NU,2005,new_sp_m4554,0.0
NU,2006,new_sp_m4554,0.0
NU,2007,new_sp_m4554,0.0
NU,2008,new_sp_m4554,
NZ,1980,new_sp_m4554,
NZ,1981,new_sp_m4554,
NZ,1982,new_sp_m4554,
NZ,1983,new_sp_m4554,
NZ,1984,new_sp_m4554,
NZ,1985,new_sp_m4554,
NZ,1986,new_sp_m4554,
NZ,1987,new_sp_m4554,
NZ,1988,new_sp_m4554,
NZ,1989,new_sp_m4554,
NZ,1990,new_sp_m4554,
NZ,1991,new_sp_m4554,
NZ,1992,new_sp_m4554,
NZ,1993,new_sp_m4554,
NZ,1994,new_sp_m4554,
NZ,1995,new_sp_m4554,5.0
NZ,1996,new_sp_m4554,10.0
NZ,1997,new_sp_m4554,4.0
NZ,1998,new_sp_m4554,7.0
NZ,1999,new_sp_m4554,3.0
NZ,2000,new_sp_m4554,8.0
NZ,2001,new_sp_m4554,4.0
NZ,2002,new_sp_m4554,6.0
NZ,2003,new_sp_m4554,6.0
NZ,2004,new_sp_m4554,6.0
NZ,2005,new_sp_m4554,6.0
NZ,2006,new_sp_m4554,4.0
NZ,2007,new_sp_m4554,4.0
NZ,2008,new_sp_m4554,5.0
OM,1980,new_sp_m4554,
OM,1981,new_sp_m4554,
OM,1982,new_sp_m4554,
OM,1983,new_sp_m4554,
OM,1984,new_sp_m4554,
OM,1985,new_sp_m4554,
OM,1986,new_sp_m4554,
OM,1987,new_sp_m4554,
OM,1988,new_sp_m4554,
OM,1989,new_sp_m4554,
OM,1990,new_sp_m4554,
OM,1991,new_sp_m4554,
OM,1992,new_sp_m4554,
OM,1993,new_sp_m4554,
OM,1994,new_sp_m4554,
OM,1995,new_sp_m4554,7.0
OM,1996,new_sp_m4554,11.0
OM,1997,new_sp_m4554,10.0
OM,1998,new_sp_m4554,14.0
OM,1999,new_sp_m4554,15.0
OM,2000,new_sp_m4554,12.0
OM,2001,new_sp_m4554,6.0
OM,2002,new_sp_m4554,16.0
OM,2003,new_sp_m4554,29.0
OM,2004,new_sp_m4554,30.0
OM,2005,new_sp_m4554,15.0
OM,2006,new_sp_m4554,18.0
OM,2007,new_sp_m4554,20.0
OM,2008,new_sp_m4554,28.0
PA,1980,new_sp_m4554,
PA,1981,new_sp_m4554,
PA,1982,new_sp_m4554,
PA,1983,new_sp_m4554,
PA,1984,new_sp_m4554,
PA,1985,new_sp_m4554,
PA,1986,new_sp_m4554,
PA,1987,new_sp_m4554,
PA,1988,new_sp_m4554,
PA,1989,new_sp_m4554,
PA,1990,new_sp_m4554,
PA,1991,new_sp_m4554,
PA,1992,new_sp_m4554,
PA,1993,new_sp_m4554,
PA,1994,new_sp_m4554,
PA,1995,new_sp_m4554,126.0
PA,1996,new_sp_m4554,65.0
PA,1997,new_sp_m4554,75.0
PA,1998,new_sp_m4554,4.0
PA,1999,new_sp_m4554,106.0
PA,2000,new_sp_m4554,37.0
PA,2001,new_sp_m4554,73.0
PA,2002,new_sp_m4554,76.0
PA,2003,new_sp_m4554,74.0
PA,2004,new_sp_m4554,91.0
PA,2005,new_sp_m4554,84.0
PA,2006,new_sp_m4554,88.0
PA,2007,new_sp_m4554,81.0
PA,2008,new_sp_m4554,107.0
PE,1980,new_sp_m4554,
PE,1981,new_sp_m4554,
PE,1982,new_sp_m4554,
PE,1983,new_sp_m4554,
PE,1984,new_sp_m4554,
PE,1985,new_sp_m4554,
PE,1986,new_sp_m4554,
PE,1987,new_sp_m4554,
PE,1988,new_sp_m4554,
PE,1989,new_sp_m4554,
PE,1990,new_sp_m4554,
PE,1991,new_sp_m4554,
PE,1992,new_sp_m4554,
PE,1993,new_sp_m4554,
PE,1994,new_sp_m4554,
PE,1995,new_sp_m4554,322.0
PE,1996,new_sp_m4554,261.0
PE,1997,new_sp_m4554,1174.0
PE,1998,new_sp_m4554,1337.0
PE,1999,new_sp_m4554,852.0
PE,2000,new_sp_m4554,1041.0
PE,2001,new_sp_m4554,979.0
PE,2002,new_sp_m4554,194.0
PE,2003,new_sp_m4554,206.0
PE,2004,new_sp_m4554,894.0
PE,2005,new_sp_m4554,1075.0
PE,2006,new_sp_m4554,1106.0
PE,2007,new_sp_m4554,1152.0
PE,2008,new_sp_m4554,1121.0
PF,1980,new_sp_m4554,
PF,1981,new_sp_m4554,
PF,1982,new_sp_m4554,
PF,1983,new_sp_m4554,
PF,1984,new_sp_m4554,
PF,1985,new_sp_m4554,
PF,1986,new_sp_m4554,
PF,1987,new_sp_m4554,
PF,1988,new_sp_m4554,
PF,1989,new_sp_m4554,
PF,1990,new_sp_m4554,
PF,1991,new_sp_m4554,
PF,1992,new_sp_m4554,
PF,1993,new_sp_m4554,
PF,1994,new_sp_m4554,
PF,1995,new_sp_m4554,
PF,1996,new_sp_m4554,2.0
PF,1997,new_sp_m4554,3.0
PF,1998,new_sp_m4554,1.0
PF,1999,new_sp_m4554,1.0
PF,2000,new_sp_m4554,4.0
PF,2001,new_sp_m4554,4.0
PF,2002,new_sp_m4554,3.0
PF,2003,new_sp_m4554,2.0
PF,2004,new_sp_m4554,0.0
PF,2005,new_sp_m4554,0.0
PF,2006,new_sp_m4554,3.0
PF,2007,new_sp_m4554,2.0
PF,2008,new_sp_m4554,1.0
PG,1980,new_sp_m4554,
PG,1981,new_sp_m4554,
PG,1982,new_sp_m4554,
PG,1983,new_sp_m4554,
PG,1984,new_sp_m4554,
PG,1985,new_sp_m4554,
PG,1986,new_sp_m4554,
PG,1987,new_sp_m4554,
PG,1988,new_sp_m4554,
PG,1989,new_sp_m4554,
PG,1990,new_sp_m4554,
PG,1991,new_sp_m4554,
PG,1992,new_sp_m4554,
PG,1993,new_sp_m4554,
PG,1994,new_sp_m4554,
PG,1995,new_sp_m4554,
PG,1996,new_sp_m4554,4.0
PG,1997,new_sp_m4554,2.0
PG,1998,new_sp_m4554,25.0
PG,1999,new_sp_m4554,8.0
PG,2000,new_sp_m4554,21.0
PG,2001,new_sp_m4554,26.0
PG,2002,new_sp_m4554,62.0
PG,2003,new_sp_m4554,65.0
PG,2004,new_sp_m4554,61.0
PG,2005,new_sp_m4554,94.0
