country,year,sex,age,cases
HK,1994,m,1524,
HK,1994,m,25-34,
HK,1994,m,35-44,
HK,1994,m,45-54,
HK,1994,m,55-64,
HK,1994,m,65+,
HK,1994,m,undefined,
HK,1994,s,all,
HN,1994,f,0-4,
HN,1994,f,5-14,
HN,1994,f,0-14,
HN,1994,f,1524,
HN,1994,f,25-34,
HN,1994,f,35-44,
HN,1994,f,45-54,
HN,1994,f,55-64,
HN,1994,f,65+,
HN,1994,f,undefined,
HN,1994,m,0-4,
HN,1994,m,5-14,
HN,1994,m,0-14,
HN,1994,m,1524,
HN,1994,m,25-34,
HN,1994,m,35-44,
HN,1994,m,45-54,
HN,1994,m,55-64,
HN,1994,m,65+,
HN,1994,m,undefined,
HN,1994,s,all,2385.0
HR,1994,f,0-4,
HR,1994,f,5-14,
HR,1994,f,0-14,
HR,1994,f,1524,
HR,1994,f,25-34,
HR,1994,f,35-44,
HR,1994,f,45-54,
HR,1994,f,55-64,
HR,1994,f,65+,
HR,1994,f,undefined,
HR,1994,m,0-4,
HR,1994,m,5-14,
HR,1994,m,0-14,
HR,1994,m,1524,
HR,1994,m,25-34,
HR,1994,m,35-44,
HR,1994,m,45-54,
HR,1994,m,55-64,
HR,1994,m,65+,
HR,1994,m,undefined,
HR,1994,s,all,
HU,1994,f,0-4,
HU,1994,f,5-14,
HU,1994,f,0-14,
HU,1994,f,1524,
HU,1994,f,25-34,
HU,1994,f,35-44,
HU,1994,f,45-54,
HU,1994,f,55-64,
HU,1994,f,65+,
HU,1994,f,undefined,
HU,1994,m,0-4,
HU,1994,m,5-14,
HU,1994,m,0-14,
HU,1994,m,1524,
HU,1994,m,25-34,
HU,1994,m,35-44,
HU,1994,m,45-54,
HU,1994,m,55-64,
HU,1994,m,65+,
HU,1994,m,undefined,
HU,1994,s,all,1357.0
ID,1994,f,0-4,
ID,1994,f,5-14,
ID,1994,f,0-14,
ID,1994,f,1524,
ID,1994,f,25-34,
ID,1994,f,35-44,
ID,1994,f,45-54,
ID,1994,f,55-64,
ID,1994,f,65+,
ID,1994,f,undefined,
ID,1994,m,0-4,
ID,1994,m,5-14,
ID,1994,m,0-14,
ID,1994,m,1524,
ID,1994,m,25-34,
ID,1994,m,35-44,
ID,1994,m,45-54,
ID,1994,m,55-64,
ID,1994,m,65+,
ID,1994,m,undefined,
ID,1994,s,all,49647.0
IE,1994,f,0-4,
IE,1994,f,5-14,
IE,1994,f,0-14,
IE,1994,f,1524,
IE,1994,f,25-34,
IE,1994,f,35-44,
IE,1994,f,45-54,
IE,1994,f,55-64,
IE,1994,f,65+,
IE,1994,f,undefined,
IE,1994,m,0-4,
IE,1994,m,5-14,
IE,1994,m,0-14,
IE,1994,m,1524,
IE,1994,m,25-34,
IE,1994,m,35-44,
IE,1994,m,45-54,
IE,1994,m,55-64,
IE,1994,m,65+,
IE,1994,m,undefined,
IE,1994,s,all,
IL,1994,f,0-4,
IL,1994,f,5-14,
IL,1994,f,0-14,
IL,1994,f,1524,
IL,1994,f,25-34,
IL,1994,f,35-44,
IL,1994,f,45-54,
IL,1994,f,55-64,
IL,1994,f,65+,
IL,1994,f,undefined,
IL,1994,m,0-4,
IL,1994,m,5-14,
IL,1994,m,0-14,
IL,1994,m,1524,
IL,1994,m,25-34,
IL,1994,m,35-44,
IL,1994,m,45-54,
IL,1994,m,55-64,
IL,1994,m,65+,
IL,1994,m,undefined,
IL,1994,s,all,129.0
IN,1994,f,0-4,
IN,1994,f,5-14,
IN,1994,f,0-14,
IN,1994,f,1524,
IN,1994,f,25-34,
IN,1994,f,35-44,
IN,1994,f,45-54,
IN,1994,f,55-64,
IN,1994,f,65+,
IN,1994,f,undefined,
IN,1994,m,0-4,
IN,1994,m,5-14,
IN,1994,m,0-14,
IN,1994,m,1524,
IN,1994,m,25-34,
IN,1994,m,35-44,
IN,1994,m,45-54,
IN,1994,m,55-64,
IN,1994,m,65+,
IN,1994,m,undefined,
IN,1994,s,all,226543.0
IQ,1994,f,0-4,
IQ,1994,f,5-14,
IQ,1994,f,0-14,
IQ,1994,f,1524,
IQ,1994,f,25-34,
IQ,1994,f,35-44,
IQ,1994,f,45-54,
IQ,1994,f,55-64,
IQ,1994,f,65+,
IQ,1994,f,undefined,
IQ,1994,m,0-4,
IQ,1994,m,5-14,
IQ,1994,m,0-14,
IQ,1994,m,1524,
IQ,1994,m,25-34,
IQ,1994,m,35-44,
IQ,1994,m,45-54,
IQ,1994,m,55-64,
IQ,1994,m,65+,
IQ,1994,m,undefined,
IQ,1994,s,all,5781.0
IR,1994,f,0-4,
IR,1994,f,5-14,
IR,1994,f,0-14,
IR,1994,f,1524,
IR,1994,f,25-34,
IR,1994,f,35-44,
IR,1994,f,45-54,
IR,1994,f,55-64,
IR,1994,f,65+,
IR,1994,f,undefined,
IR,1994,m,0-4,
IR,1994,m,5-14,
IR,1994,m,0-14,
IR,1994,m,1524,
IR,1994,m,25-34,
IR,1994,m,35-44,
IR,1994,m,45-54,
IR,1994,m,55-64,
IR,1994,m,65+,
IR,1994,m,undefined,
IR,1994,s,all,4615.0
IS,1994,f,0-4,
IS,1994,f,5-14,
IS,1994,f,0-14,
IS,1994,f,1524,
IS,1994,f,25-34,
IS,1994,f,35-44,
IS,1994,f,45-54,
IS,1994,f,55-64,
IS,1994,f,65+,
IS,1994,f,undefined,
IS,1994,m,0-4,
IS,1994,m,5-14,
IS,1994,m,0-14,
IS,1994,m,1524,
IS,1994,m,25-34,
IS,1994,m,35-44,
IS,1994,m,45-54,
IS,1994,m,55-64,
IS,1994,m,65+,
IS,1994,m,undefined,
IS,1994,s,all,6.0
IT,1994,f,0-4,
IT,1994,f,5-14,
IT,1994,f,0-14,
IT,1994,f,1524,
IT,1994,f,25-34,
IT,1994,f,35-44,
IT,1994,f,45-54,
IT,1994,f,55-64,
IT,1994,f,65+,
IT,1994,f,undefined,
IT,1994,m,0-4,
IT,1994,m,5-14,
IT,1994,m,0-14,
IT,1994,m,1524,
IT,1994,m,25-34,
IT,1994,m,35-44,
IT,1994,m,45-54,
IT,1994,m,55-64,
IT,1994,m,65+,
IT,1994,m,undefined,
IT,1994,s,all,1441.0
JM,1994,f,0-4,
JM,1994,f,5-14,
JM,1994,f,0-14,
JM,1994,f,1524,
JM,1994,f,25-34,
JM,1994,f,35-44,
JM,1994,f,45-54,
JM,1994,f,55-64,
JM,1994,f,65+,
JM,1994,f,undefined,
JM,1994,m,0-4,
JM,1994,m,5-14,
JM,1994,m,0-14,
JM,1994,m,1524,
JM,1994,m,25-34,
JM,1994,m,35-44,
JM,1994,m,45-54,
JM,1994,m,55-64,
JM,1994,m,65+,
JM,1994,m,undefined,
JM,1994,s,all,61.0
JO,1994,f,0-4,
JO,1994,f,5-14,
JO,1994,f,0-14,
JO,1994,f,1524,
JO,1994,f,25-34,
JO,1994,f,35-44,
JO,1994,f,45-54,
JO,1994,f,55-64,
JO,1994,f,65+,
JO,1994,f,undefined,
JO,1994,m,0-4,
JO,1994,m,5-14,
JO,1994,m,0-14,
JO,1994,m,1524,
JO,1994,m,25-34,
JO,1994,m,35-44,
JO,1994,m,45-54,
JO,1994,m,55-64,
JO,1994,m,65+,
JO,1994,m,undefined,
JO,1994,s,all,161.0
JP,1994,f,0-4,
JP,1994,f,5-14,
JP,1994,f,0-14,
JP,1994,f,1524,
JP,1994,f,25-34,
JP,1994,f,35-44,
JP,1994,f,45-54,
JP,1994,f,55-64,
JP,1994,f,65+,
JP,1994,f,undefined,
JP,1994,m,0-4,
JP,1994,m,5-14,
JP,1994,m,0-14,
JP,1994,m,1524,
JP,1994,m,25-34,
JP,1994,m,35-44,
JP,1994,m,45-54,
JP,1994,m,55-64,
JP,1994,m,65+,
JP,1994,m,undefined,
JP,1994,s,all,16770.0
KE,1994,f,0-4,
KE,1994,f,5-14,
KE,1994,f,0-14,
KE,1994,f,1524,
KE,1994,f,25-34,
KE,1994,f,35-44,
KE,1994,f,45-54,
KE,1994,f,55-64,
KE,1994,f,65+,
KE,1994,f,undefined,
KE,1994,m,0-4,
KE,1994,m,5-14,
KE,1994,m,0-14,
KE,1994,m,1524,
KE,1994,m,25-34,
KE,1994,m,35-44,
KE,1994,m,45-54,
KE,1994,m,55-64,
KE,1994,m,65+,
KE,1994,m,undefined,
KE,1994,s,all,11324.0
KG,1994,f,0-4,
KG,1994,f,5-14,
KG,1994,f,0-14,
KG,1994,f,1524,
KG,1994,f,25-34,
KG,1994,f,35-44,
KG,1994,f,45-54,
KG,1994,f,55-64,
KG,1994,f,65+,
KG,1994,f,undefined,
KG,1994,m,0-4,
KG,1994,m,5-14,
KG,1994,m,0-14,
KG,1994,m,1524,
KG,1994,m,25-34,
KG,1994,m,35-44,
KG,1994,m,45-54,
KG,1994,m,55-64,
KG,1994,m,65+,
KG,1994,m,undefined,
KG,1994,s,all,681.0
KH,1994,f,0-4,
KH,1994,f,5-14,
KH,1994,f,0-14,
KH,1994,f,1524,
KH,1994,f,25-34,
KH,1994,f,35-44,
KH,1994,f,45-54,
KH,1994,f,55-64,
KH,1994,f,65+,
KH,1994,f,undefined,
KH,1994,m,0-4,
KH,1994,m,5-14,
KH,1994,m,0-14,
KH,1994,m,1524,
KH,1994,m,25-34,
KH,1994,m,35-44,
KH,1994,m,45-54,
KH,1994,m,55-64,
KH,1994,m,65+,
KH,1994,m,undefined,
KH,1994,s,all,11058.0
KI,1994,f,0-4,
KI,1994,f,5-14,
KI,1994,f,0-14,
KI,1994,f,1524,
KI,1994,f,25-34,
KI,1994,f,35-44,
KI,1994,f,45-54,
KI,1994,f,55-64,
KI,1994,f,65+,
KI,1994,f,undefined,
KI,1994,m,0-4,
KI,1994,m,5-14,
KI,1994,m,0-14,
KI,1994,m,1524,
KI,1994,m,25-34,
KI,1994,m,35-44,
KI,1994,m,45-54,
KI,1994,m,55-64,
KI,1994,m,65+,
KI,1994,m,undefined,
KI,1994,s,all,184.0
KM,1994,f,0-4,
KM,1994,f,5-14,
KM,1994,f,0-14,
KM,1994,f,1524,
KM,1994,f,25-34,
KM,1994,f,35-44,
KM,1994,f,45-54,
KM,1994,f,55-64,
KM,1994,f,65+,
KM,1994,f,undefined,
KM,1994,m,0-4,
KM,1994,m,5-14,
KM,1994,m,0-14,
KM,1994,m,1524,
KM,1994,m,25-34,
KM,1994,m,35-44,
KM,1994,m,45-54,
KM,1994,m,55-64,
KM,1994,m,65+,
KM,1994,m,undefined,
KM,1994,s,all,
KN,1994,f,0-4,
KN,1994,f,5-14,
KN,1994,f,0-14,
KN,1994,f,1524,
KN,1994,f,25-34,
KN,1994,f,35-44,
KN,1994,f,45-54,
KN,1994,f,55-64,
KN,1994,f,65+,
KN,1994,f,undefined,
KN,1994,m,0-4,
KN,1994,m,5-14,
KN,1994,m,0-14,
KN,1994,m,1524,
KN,1994,m,25-34,
KN,1994,m,35-44,
KN,1994,m,45-54,
KN,1994,m,55-64,
KN,1994,m,65+,
KN,1994,m,undefined,
KN,1994,s,all,2.0
KR,1994,f,0-4,
KR,1994,f,5-14,
KR,1994,f,0-14,
KR,1994,f,1524,
KR,1994,f,25-34,
KR,1994,f,35-44,
KR,1994,f,45-54,
KR,1994,f,55-64,
KR,1994,f,65+,
KR,1994,f,undefined,
KR,1994,m,0-4,
KR,1994,m,5-14,
KR,1994,m,0-14,
KR,1994,m,1524,
KR,1994,m,25-34,
KR,1994,m,35-44,
KR,1994,m,45-54,
KR,1994,m,55-64,
KR,1994,m,65+,
KR,1994,m,undefined,
KR,1994,s,all,13266.0
KW,1994,f,0-4,
KW,1994,f,5-14,
KW,1994,f,0-14,
KW,1994,f,1524,
KW,1994,f,25-34,
KW,1994,f,35-44,
KW,1994,f,45-54,
KW,1994,f,55-64,
KW,1994,f,65+,
KW,1994,f,undefined,
KW,1994,m,0-4,
KW,1994,m,5-14,
KW,1994,m,0-14,
KW,1994,m,1524,
KW,1994,m,25-34,
KW,1994,m,35-44,
KW,1994,m,45-54,
KW,1994,m,55-64,
KW,1994,m,65+,
KW,1994,m,undefined,
KW,1994,s,all,155.0
KZ,1994,f,0-4,
KZ,1994,f,5-14,
KZ,1994,f,0-14,
KZ,1994,f,1524,
KZ,1994,f,25-34,
KZ,1994,f,35-44,
KZ,1994,f,45-54,
KZ,1994,f,55-64,
KZ,1994,f,65+,
KZ,1994,f,undefined,
KZ,1994,m,0-4,
KZ,1994,m,5-14,
KZ,1994,m,0-14,
KZ,1994,m,1524,
KZ,1994,m,25-34,
KZ,1994,m,35-44,
KZ,1994,m,45-54,
KZ,1994,m,55-64,
KZ,1994,m,65+,
KZ,1994,m,undefined,
KZ,1994,s,all,
LA,1994,f,0-4,
LA,1994,f,5-14,
LA,1994,f,0-14,
LA,1994,f,1524,
LA,1994,f,25-34,
LA,1994,f,35-44,
LA,1994,f,45-54,
LA,1994,f,55-64,
LA,1994,f,65+,
LA,1994,f,undefined,
LA,1994,m,0-4,
LA,1994,m,5-14,
LA,1994,m,0-14,
LA,1994,m,1524,
LA,1994,m,25-34,
LA,1994,m,35-44,
LA,1994,m,45-54,
LA,1994,m,55-64,
LA,1994,m,65+,
LA,1994,m,undefined,
LA,1994,s,all,
LB,1994,f,0-4,
LB,1994,f,5-14,
LB,1994,f,0-14,
LB,1994,f,1524,
LB,1994,f,25-34,
LB,1994,f,35-44,
LB,1994,f,45-54,
LB,1994,f,55-64,
LB,1994,f,65+,
LB,1994,f,undefined,
LB,1994,m,0-4,
LB,1994,m,5-14,
LB,1994,m,0-14,
LB,1994,m,1524,
LB,1994,m,25-34,
LB,1994,m,35-44,
LB,1994,m,45-54,
LB,1994,m,55-64,
LB,1994,m,65+,
LB,1994,m,undefined,
LB,1994,s,all,148.0
LC,1994,f,0-4,
LC,1994,f,5-14,
LC,1994,f,0-14,
LC,1994,f,1524,
LC,1994,f,25-34,
LC,1994,f,35-44,
LC,1994,f,45-54,
LC,1994,f,55-64,
LC,1994,f,65+,
LC,1994,f,undefined,
LC,1994,m,0-4,
LC,1994,m,5-14,
LC,1994,m,0-14,
LC,1994,m,1524,
LC,1994,m,25-34,
LC,1994,m,35-44,
LC,1994,m,45-54,
LC,1994,m,55-64,
LC,1994,m,65+,
LC,1994,m,undefined,
LC,1994,s,all,17.0
LK,1994,f,0-4,
LK,1994,f,5-14,
LK,1994,f,0-14,
LK,1994,f,1524,
LK,1994,f,25-34,
LK,1994,f,35-44,
LK,1994,f,45-54,
LK,1994,f,55-64,
LK,1994,f,65+,
LK,1994,f,undefined,
LK,1994,m,0-4,
LK,1994,m,5-14,
LK,1994,m,0-14,
LK,1994,m,1524,
LK,1994,m,25-34,
LK,1994,m,35-44,
LK,1994,m,45-54,
LK,1994,m,55-64,
LK,1994,m,65+,
LK,1994,m,undefined,
LK,1994,s,all,3405.0
LR,1994,f,0-4,
LR,1994,f,5-14,
LR,1994,f,0-14,
LR,1994,f,1524,
LR,1994,f,25-34,
LR,1994,f,35-44,
LR,1994,f,45-54,
LR,1994,f,55-64,
LR,1994,f,65+,
LR,1994,f,undefined,
LR,1994,m,0-4,
LR,1994,m,5-14,
LR,1994,m,0-14,
LR,1994,m,1524,
LR,1994,m,25-34,
LR,1994,m,35-44,
LR,1994,m,45-54,
LR,1994,m,55-64,
LR,1994,m,65+,
LR,1994,m,undefined,
LR,1994,s,all,
LS,1994,f,0-4,
LS,1994,f,5-14,
LS,1994,f,0-14,
LS,1994,f,1524,
LS,1994,f,25-34,
LS,1994,f,35-44,
LS,1994,f,45-54,
LS,1994,f,55-64,
LS,1994,f,65+,
LS,1994,f,undefined,
LS,1994,m,0-4,
LS,1994,m,5-14,
LS,1994,m,0-14,
LS,1994,m,1524,
LS,1994,m,25-34,
LS,1994,m,35-44,
LS,1994,m,45-54,
LS,1994,m,55-64,
LS,1994,m,65+,
LS,1994,m,undefined,
LS,1994,s,all,1330.0
LT,1994,f,0-4,
LT,1994,f,5-14,
LT,1994,f,0-14,
LT,1994,f,1524,
LT,1994,f,25-34,
LT,1994,f,35-44,
LT,1994,f,45-54,
LT,1994,f,55-64,
LT,1994,f,65+,
LT,1994,f,undefined,
LT,1994,m,0-4,
LT,1994,m,5-14,
LT,1994,m,0-14,
LT,1994,m,1524,
LT,1994,m,25-34,
LT,1994,m,35-44,
LT,1994,m,45-54,
LT,1994,m,55-64,
LT,1994,m,65+,
LT,1994,m,undefined,
LT,1994,s,all,
LU,1994,f,0-4,
LU,1994,f,5-14,
LU,1994,f,0-14,
LU,1994,f,1524,
LU,1994,f,25-34,
LU,1994,f,35-44,
LU,1994,f,45-54,
LU,1994,f,55-64,
LU,1994,f,65+,
LU,1994,f,undefined,
LU,1994,m,0-4,
LU,1994,m,5-14,
LU,1994,m,0-14,
LU,1994,m,1524,
LU,1994,m,25-34,
LU,1994,m,35-44,
LU,1994,m,45-54,
LU,1994,m,55-64,
LU,1994,m,65+,
LU,1994,m,undefined,
LU,1994,s,all,
LV,1994,f,0-4,
LV,1994,f,5-14,
LV,1994,f,0-14,
LV,1994,f,1524,
LV,1994,f,25-34,
LV,1994,f,35-44,
LV,1994,f,45-54,
LV,1994,f,55-64,
LV,1994,f,65+,
LV,1994,f,undefined,
LV,1994,m,0-4,
LV,1994,m,5-14,
LV,1994,m,0-14,
LV,1994,m,1524,
LV,1994,m,25-34,
LV,1994,m,35-44,
LV,1994,m,45-54,
LV,1994,m,55-64,
LV,1994,m,65+,
LV,1994,m,undefined,
LV,1994,s,all,
LY,1994,f,0-4,
LY,1994,f,5-14,
LY,1994,f,0-14,
LY,1994,f,1524,
LY,1994,f,25-34,
LY,1994,f,35-44,
LY,1994,f,45-54,
LY,1994,f,55-64,
LY,1994,f,65+,
LY,1994,f,undefined,
LY,1994,m,0-4,
LY,1994,m,5-14,
LY,1994,m,0-14,
LY,1994,m,1524,
LY,1994,m,25-34,
LY,1994,m,35-44,
LY,1994,m,45-54,
LY,1994,m,55-64,
LY,1994,m,65+,
LY,1994,m,undefined,
LY,1994,s,all,
MA,1994,f,0-4,
MA,1994,f,5-14,
MA,1994,f,0-14,
MA,1994,f,1524,
MA,1994,f,25-34,
MA,1994,f,35-44,
MA,1994,f,45-54,
MA,1994,f,55-64,
MA,1994,f,65+,
MA,1994,f,undefined,
MA,1994,m,0-4,
MA,1994,m,5-14,
MA,1994,m,0-14,
MA,1994,m,1524,
MA,1994,m,25-34,
MA,1994,m,35-44,
MA,1994,m,45-54,
MA,1994,m,55-64,
MA,1994,m,65+,
MA,1994,m,undefined,
MA,1994,s,all,
MC,1994,f,0-4,
MC,1994,f,5-14,
MC,1994,f,0-14,
MC,1994,f,1524,
MC,1994,f,25-34,
MC,1994,f,35-44,
MC,1994,f,45-54,
MC,1994,f,55-64,
MC,1994,f,65+,
MC,1994,f,undefined,
MC,1994,m,0-4,
MC,1994,m,5-14,
MC,1994,m,0-14,
MC,1994,m,1524,
MC,1994,m,25-34,
MC,1994,m,35-44,
MC,1994,m,45-54,
MC,1994,m,55-64,
MC,1994,m,65+,
MC,1994,m,undefined,
MC,1994,s,all,
MD,1994,f,0-4,
MD,1994,f,5-14,
MD,1994,f,0-14,
MD,1994,f,1524,
MD,1994,f,25-34,
MD,1994,f,35-44,
MD,1994,f,45-54,
MD,1994,f,55-64,
MD,1994,f,65+,
MD,1994,f,undefined,
MD,1994,m,0-4,
MD,1994,m,5-14,
MD,1994,m,0-14,
MD,1994,m,1524,
MD,1994,m,25-34,
MD,1994,m,35-44,
MD,1994,m,45-54,
MD,1994,m,55-64,
MD,1994,m,65+,
MD,1994,m,undefined,
MD,1994,s,all,704.0
MG,1994,f,0-4,
MG,1994,f,5-14,
MG,1994,f,0-14,
MG,1994,f,1524,
MG,1994,f,25-34,
MG,1994,f,35-44,
MG,1994,f,45-54,
MG,1994,f,55-64,
MG,1994,f,65+,
MG,1994,f,undefined,
MG,1994,m,0-4,
MG,1994,m,5-14,
MG,1994,m,0-14,
MG,1994,m,1524,
MG,1994,m,25-34,
MG,1994,m,35-44,
MG,1994,m,45-54,
MG,1994,m,55-64,
MG,1994,m,65+,
MG,1994,m,undefined,
MG,1994,s,all,7366.0
MK,1994,f,0-4,
MK,1994,f,5-14,
MK,1994,f,0-14,
MK,1994,f,1524,
MK,1994,f,25-34,
MK,1994,f,35-44,
MK,1994,f,45-54,
MK,1994,f,55-64,
MK,1994,f,65+,
MK,1994,f,undefined,
MK,1994,m,0-4,
MK,1994,m,5-14,
MK,1994,m,0-14,
MK,1994,m,1524,
MK,1994,m,25-34,
MK,1994,m,35-44,
MK,1994,m,45-54,
MK,1994,m,55-64,
MK,1994,m,65+,
MK,1994,m,undefined,
MK,1994,s,all,
ML,1994,f,0-4,
ML,1994,f,5-14,
ML,1994,f,0-14,
ML,1994,f,1524,
ML,1994,f,25-34,
ML,1994,f,35-44,
ML,1994,f,45-54,
ML,1994,f,55-64,
ML,1994,f,65+,
ML,1994,f,undefined,
ML,1994,m,0-4,
ML,1994,m,5-14,
ML,1994,m,0-14,
ML,1994,m,1524,
ML,1994,m,25-34,
ML,1994,m,35-44,
ML,1994,m,45-54,
ML,1994,m,55-64,
ML,1994,m,65+,
ML,1994,m,undefined,
ML,1994,s,all,1740.0
MM,1994,f,0-4,
MM,1994,f,5-14,
MM,1994,f,0-14,
MM,1994,f,1524,
MM,1994,f,25-34,
MM,1994,f,35-44,
MM,1994,f,45-54,
MM,1994,f,55-64,
MM,1994,f,65+,
MM,1994,f,undefined,
MM,1994,m,0-4,
MM,1994,m,5-14,
MM,1994,m,0-14,
MM,1994,m,1524,
MM,1994,m,25-34,
MM,1994,m,35-44,
MM,1994,m,45-54,
MM,1994,m,55-64,
MM,1994,m,65+,
MM,1994,m,undefined,
MM,1994,s,all,946.0
MN,1994,f,0-4,
MN,1994,f,5-14,
MN,1994,f,0-14,10.0
MN,1994,f,1524,27.0
MN,1994,f,25-34,24.0
MN,1994,f,35-44,13.0
MN,1994,f,45-54,8.0
MN,1994,f,55-64,2.0
MN,1994,f,65+,1.0
MN,1994,f,undefined,
MN,1994,m,0-4,
MN,1994,m,5-14,
MN,1994,m,0-14,1.0
MN,1994,m,1524,23.0
MN,1994,m,25-34,40.0
MN,1994,m,35-44,25.0
MN,1994,m,45-54,19.0
MN,1994,m,55-64,6.0
MN,1994,m,65+,1.0
MN,1994,m,undefined,
MN,1994,s,all,145.0
MO,1994,f,0-4,
MO,1994,f,5-14,
MO,1994,f,0-14,
MO,1994,f,1524,
MO,1994,f,25-34,
MO,1994,f,35-44,
MO,1994,f,45-54,
MO,1994,f,55-64,
MO,1994,f,65+,
MO,1994,f,undefined,
MO,1994,m,0-4,
MO,1994,m,5-14,
MO,1994,m,0-14,
MO,1994,m,1524,
MO,1994,m,25-34,
MO,1994,m,35-44,
MO,1994,m,45-54,
MO,1994,m,55-64,
MO,1994,m,65+,
MO,1994,m,undefined,
MO,1994,s,all,
MP,1994,f,0-4,
MP,1994,f,5-14,
MP,1994,f,0-14,
MP,1994,f,1524,
MP,1994,f,25-34,
MP,1994,f,35-44,
MP,1994,f,45-54,
MP,1994,f,55-64,
MP,1994,f,65+,
MP,1994,f,undefined,
MP,1994,m,0-4,
MP,1994,m,5-14,
MP,1994,m,0-14,
MP,1994,m,1524,
MP,1994,m,25-34,
MP,1994,m,35-44,
MP,1994,m,45-54,
MP,1994,m,55-64,
MP,1994,m,65+,
MP,1994,m,undefined,
MP,1994,s,all,
MS,1994,f,0-4,
MS,1994,f,5-14,
MS,1994,f,0-14,
MS,1994,f,1524,
MS,1994,f,25-34,
MS,1994,f,35-44,
MS,1994,f,45-54,
MS,1994,f,55-64,
MS,1994,f,65+,
MS,1994,f,undefined,
MS,1994,m,0-4,
MS,1994,m,5-14,
MS,1994,m,0-14,
MS,1994,m,1524,
MS,1994,m,25-34,
MS,1994,m,35-44,
MS,1994,m,45-54,
MS,1994,m,55-64,
MS,1994,m,65+,
MS,1994,m,undefined,
MS,1994,s,all,0.0
MT,1994,f,0-4,
MT,1994,f,5-14,
MT,1994,f,0-14,
MT,1994,f,1524,
MT,1994,f,25-34,
MT,1994,f,35-44,
MT,1994,f,45-54,
MT,1994,f,55-64,
MT,1994,f,65+,
MT,1994,f,undefined,
MT,1994,m,0-4,
MT,1994,m,5-14,
MT,1994,m,0-14,
MT,1994,m,1524,
MT,1994,m,25-34,
MT,1994,m,35-44,
MT,1994,m,45-54,
MT,1994,m,55-64,
MT,1994,m,65+,
MT,1994,m,undefined,
MT,1994,s,all,6.0
MU,1994,f,0-4,
MU,1994,f,5-14,
MU,1994,f,0-14,
MU,1994,f,1524,
MU,1994,f,25-34,
MU,1994,f,35-44,
MU,1994,f,45-54,
MU,1994,f,55-64,
MU,1994,f,65+,
MU,1994,f,undefined,
MU,1994,m,0-4,
MU,1994,m,5-14,
MU,1994,m,0-14,
MU,1994,m,1524,
MU,1994,m,25-34,
MU,1994,m,35-44,
MU,1994,m,45-54,
MU,1994,m,55-64,
MU,1994,m,65+,
MU,1994,m,undefined,
MU,1994,s,all,
MV,1994,f,0-4,
MV,1994,f,5-14,
MV,1994,f,0-14,
MV,1994,f,1524,
MV,1994,f,25-34,
MV,1994,f,35-44,
MV,1994,f,45-54,
MV,1994,f,55-64,
MV,1994,f,65+,
MV,1994,f,undefined,
MV,1994,m,0-4,
MV,1994,m,5-14,
MV,1994,m,0-14,
MV,1994,m,1524,
MV,1994,m,25-34,
MV,1994,m,35-44,
MV,1994,m,45-54,
MV,1994,m,55-64,
MV,1994,m,65+,
MV,1994,m,undefined,
MV,1994,s,all,125.0
MW,1994,f,0-4,
MW,1994,f,5-14,
MW,1994,f,0-14,
MW,1994,f,1524,
MW,1994,f,25-34,
MW,1994,f,35-44,
MW,1994,f,45-54,
MW,1994,f,55-64,
MW,1994,f,65+,
MW,1994,f,undefined,
MW,1994,m,0-4,
MW,1994,m,5-14,
MW,1994,m,0-14,
MW,1994,m,1524,
MW,1994,m,25-34,
MW,1994,m,35-44,
MW,1994,m,45-54,
MW,1994,m,55-64,
MW,1994,m,65+,
MW,1994,m,undefined,
MW,1994,s,all,5988.0
MX,1994,f,0-4,
MX,1994,f,5-14,
MX,1994,f,0-14,
MX,1994,f,1524,
MX,1994,f,25-34,
MX,1994,f,35-44,
MX,1994,f,45-54,
MX,1994,f,55-64,
MX,1994,f,65+,
MX,1994,f,undefined,
MX,1994,m,0-4,
MX,1994,m,5-14,
MX,1994,m,0-14,
MX,1994,m,1524,
MX,1994,m,25-34,
MX,1994,m,35-44,
MX,1994,m,45-54,
MX,1994,m,55-64,
MX,1994,m,65+,
MX,1994,m,undefined,
MX,1994,s,all,9726.0
MY,1994,f,0-4,
MY,1994,f,5-14,
MY,1994,f,0-14,
MY,1994,f,1524,
MY,1994,f,25-34,
MY,1994,f,35-44,
MY,1994,f,45-54,
MY,1994,f,55-64,
MY,1994,f,65+,
MY,1994,f,undefined,
MY,1994,m,0-4,
MY,1994,m,5-14,
MY,1994,m,0-14,
MY,1994,m,1524,
MY,1994,m,25-34,
MY,1994,m,35-44,
MY,1994,m,45-54,
MY,1994,m,55-64,
MY,1994,m,65+,
MY,1994,m,undefined,
MY,1994,s,all,6861.0
MZ,1994,f,0-4,
MZ,1994,f,5-14,
MZ,1994,f,0-14,
MZ,1994,f,1524,
MZ,1994,f,25-34,
MZ,1994,f,35-44,
MZ,1994,f,45-54,
MZ,1994,f,55-64,
MZ,1994,f,65+,
MZ,1994,f,undefined,
MZ,1994,m,0-4,
MZ,1994,m,5-14,
MZ,1994,m,0-14,
MZ,1994,m,1524,
MZ,1994,m,25-34,
MZ,1994,m,35-44,
MZ,1994,m,45-54,
MZ,1994,m,55-64,
MZ,1994,m,65+,
MZ,1994,m,undefined,
MZ,1994,s,all,9677.0
NC,1994,f,0-4,
NC,1994,f,5-14,
NC,1994,f,0-14,
